simpanan_id,nasabah_id,jenis_simpanan,saldo,suku_bunga_persen,tanggal_buka,mata_uang,status
SMP0008607,NSB0007496,Tabungan,100000000,0.5,2018-09-25,IDR,Aktif
SMP0008608,NSB0003963,Tabungan,25000000,1.5,2023-04-20,IDR,Ditutup
SMP0008609,NSB0003540,Deposito,25000000,4.0,2022-04-09,IDR,Aktif
SMP0008610,NSB0003845,Tabungan,50000000,2.0,2019-07-27,IDR,Aktif
SMP0008611,NSB0005919,Tabungan,50000000,2.0,2018-10-21,IDR,Ditutup
SMP0008612,NSB0005861,Deposito,250000000,4.0,2019-11-02,IDR,Aktif
SMP0008613,NSB0005144,Deposito,250000000,4.0,2021-11-08,IDR,Aktif
SMP0008614,NSB0003334,Tabungan,5000000,0.5,2018-10-29,IDR,Ditutup
SMP0008615,NSB0006861,Tabungan,250000000,1.5,2021-08-25,IDR,Aktif
SMP0008616,NSB0001155,Deposito,25000000,4.5,2021-02-23,IDR,Aktif
SMP0008617,NSB0001616,Giro,50000000,0.5,2024-12-11,IDR,Aktif
SMP0008618,NSB0006986,Tabungan,100000000,2.0,2023-12-10,IDR,Aktif
SMP0008619,NSB0001869,Deposito,100000000,5.0,2015-02-21,IDR,Aktif
SMP0008620,NSB0002338,Tabungan,100000,2.0,2017-10-15,IDR,Aktif
SMP0008621,NSB0006896,Deposito,50000000,5.5,2024-10-24,IDR,Aktif
SMP0008622,NSB0005611,Deposito,25000000,3.5,2016-07-24,IDR,Aktif
SMP0008623,NSB0008361,Tabungan,50000000,1.5,2019-07-25,USD,Aktif
SMP0008624,NSB0001563,Tabungan,250000000,1.5,2018-03-21,IDR,Aktif
SMP0008625,NSB0002530,Tabungan,5000000,1.0,2018-06-03,USD,Aktif
SMP0008626,NSB0002439,Deposito,25000000,5.5,2017-09-12,IDR,Aktif
SMP0008627,NSB0004280,Deposito,1000000000,5.0,2023-11-07,IDR,Aktif
SMP0008628,NSB0007808,Tabungan,500000,1.5,2021-11-12,IDR,Aktif
SMP0008629,NSB0000212,Tabungan,50000000,1.5,2023-05-17,IDR,Aktif
SMP0008630,NSB0006534,Deposito,25000000,5.5,2016-10-23,IDR,Aktif
SMP0008631,NSB0003921,Tabungan,100000000,2.0,2021-02-22,IDR,Aktif
SMP0008632,NSB0001985,Deposito,1000000000,3.5,2019-09-19,IDR,Ditutup
SMP0008633,NSB0003748,Deposito,10000000,4.0,2024-08-27,IDR,Aktif
SMP0008634,NSB0006392,Giro,500000000,0.25,2023-09-17,IDR,Aktif
SMP0008635,NSB0000556,Deposito,250000000,5.5,2023-11-21,IDR,Aktif
SMP0008636,NSB0001773,Tabungan,250000000,0.5,2021-06-05,IDR,Aktif
SMP0008637,NSB0006925,Tabungan,10000000,2.0,2021-06-18,IDR,Aktif
SMP0008638,NSB0004070,Tabungan,25000000,1.0,2023-03-11,IDR,Aktif
SMP0008639,NSB0002395,Deposito,100000000,3.5,2018-03-19,IDR,Aktif
SMP0008640,NSB0004581,Tabungan,1000000,1.5,2015-12-08,IDR,Aktif
SMP0008641,NSB0001457,Tabungan,100000000,1.5,2024-04-19,IDR,Ditutup
SMP0008642,NSB0001896,Tabungan,10000000,1.0,2019-03-03,IDR,Aktif
SMP0008643,NSB0002212,Tabungan,100000000,0.5,2018-02-06,IDR,Aktif
SMP0008644,NSB0003472,Giro,500000000,0.25,2016-05-29,IDR,Aktif
SMP0008645,NSB0000572,Tabungan,10000000,2.0,2018-12-31,IDR,Ditutup
SMP0008646,NSB0004399,Deposito,500000000,3.5,2019-03-20,IDR,Aktif
SMP0008647,NSB0003040,Deposito,25000000,5.0,2023-12-15,USD,Aktif
SMP0008648,NSB0009276,Tabungan,50000000,0.5,2017-10-29,IDR,Aktif
SMP0008649,NSB0009354,Tabungan,5000000,0.5,2016-10-27,IDR,Aktif
SMP0008650,NSB0009030,Tabungan,25000000,1.0,2016-11-06,IDR,Aktif
SMP0008651,NSB0003804,Tabungan,100000,1.0,2024-12-21,IDR,Aktif
SMP0008652,NSB0001122,Giro,100000000,0.25,2016-12-30,IDR,Aktif
SMP0008653,NSB0008972,Giro,50000000,0.5,2019-08-22,IDR,Ditutup
SMP0008654,NSB0004886,Tabungan,10000000,0.5,2024-12-24,IDR,Aktif
SMP0008655,NSB0006933,Tabungan,1000000,1.5,2022-01-10,IDR,Aktif
SMP0008656,NSB0006079,Tabungan,1000000,2.0,2023-12-17,IDR,Aktif
SMP0008657,NSB0001305,Tabungan,25000000,0.5,2020-09-29,IDR,Aktif
SMP0008658,NSB0003808,Giro,10000000,1.0,2022-02-01,IDR,Aktif
SMP0008659,NSB0004698,Tabungan,50000000,1.5,2021-03-17,IDR,Aktif
SMP0008660,NSB0004786,Tabungan,100000000,1.0,2020-04-10,IDR,Aktif
SMP0008661,NSB0000130,Tabungan,250000000,1.5,2017-12-18,IDR,Aktif
SMP0008662,NSB0003561,Deposito,500000000,3.5,2016-06-25,IDR,Aktif
SMP0008663,NSB0002602,Deposito,50000000,4.0,2024-09-21,IDR,Aktif
SMP0008664,NSB0004244,Giro,100000000,0.25,2018-12-03,IDR,Aktif
SMP0008665,NSB0005199,Deposito,1000000000,5.5,2020-03-06,IDR,Aktif
SMP0008666,NSB0008312,Tabungan,25000000,1.0,2021-06-11,IDR,Aktif
SMP0008667,NSB0008361,Deposito,100000000,5.5,2021-05-06,IDR,Aktif
SMP0008668,NSB0001338,Tabungan,500000,1.0,2023-07-09,IDR,Aktif
SMP0008669,NSB0003065,Deposito,250000000,4.0,2017-12-21,IDR,Aktif
SMP0008670,NSB0000881,Tabungan,250000000,1.0,2018-08-27,IDR,Ditutup
SMP0008671,NSB0001529,Tabungan,25000000,1.0,2016-06-03,IDR,Ditutup
SMP0008672,NSB0003383,Giro,10000000,0.5,2024-10-14,IDR,Aktif
SMP0008673,NSB0001335,Tabungan,250000000,1.0,2017-02-28,IDR,Ditutup
SMP0008674,NSB0009628,Deposito,500000000,4.0,2023-10-15,IDR,Aktif
SMP0008675,NSB0000187,Deposito,250000000,5.0,2020-02-22,IDR,Aktif
SMP0008676,NSB0001295,Tabungan,500000,0.5,2015-09-25,IDR,Aktif
SMP0008677,NSB0001968,Giro,500000000,0.5,2020-04-14,USD,Aktif
SMP0008678,NSB0002419,Tabungan,1000000,0.5,2020-11-11,IDR,Aktif
SMP0008679,NSB0000572,Tabungan,1000000,1.0,2017-08-06,IDR,Aktif
SMP0008680,NSB0000235,Deposito,50000000,4.0,2023-01-15,IDR,Aktif
SMP0008681,NSB0007062,Tabungan,100000000,1.5,2016-02-16,USD,Aktif
SMP0008682,NSB0007537,Tabungan,250000000,1.5,2015-12-25,IDR,Aktif
SMP0008683,NSB0001898,Tabungan,50000000,1.0,2016-07-04,IDR,Aktif
SMP0008684,NSB0008286,Deposito,1000000000,5.0,2019-03-25,IDR,Aktif
SMP0008685,NSB0005055,Tabungan,5000000,0.5,2022-09-21,IDR,Aktif
SMP0008686,NSB0002169,Tabungan,10000000,1.5,2016-12-04,IDR,Aktif
SMP0008687,NSB0007326,Deposito,50000000,5.5,2019-03-08,IDR,Aktif
SMP0008688,NSB0003309,Giro,100000000,1.0,2015-11-27,IDR,Aktif
SMP0008689,NSB0004412,Tabungan,5000000,2.0,2016-03-04,IDR,Aktif
SMP0008690,NSB0008251,Tabungan,100000000,0.5,2015-03-03,IDR,Aktif
SMP0008691,NSB0000013,Deposito,500000000,3.5,2015-09-24,IDR,Aktif
SMP0008692,NSB0005585,Tabungan,250000000,0.5,2022-05-02,IDR,Aktif
SMP0008693,NSB0004839,Tabungan,100000000,1.0,2018-06-23,IDR,Aktif
SMP0008694,NSB0000293,Tabungan,50000000,2.0,2018-08-09,IDR,Aktif
SMP0008695,NSB0009391,Tabungan,50000000,1.5,2020-05-17,IDR,Aktif
SMP0008696,NSB0007498,Tabungan,100000000,1.0,2016-12-29,IDR,Aktif
SMP0008697,NSB0005959,Tabungan,100000,0.5,2016-11-16,IDR,Aktif
SMP0008698,NSB0000830,Tabungan,5000000,2.0,2018-07-03,IDR,Aktif
SMP0008699,NSB0000299,Deposito,500000000,4.5,2019-02-14,IDR,Aktif
SMP0008700,NSB0004124,Tabungan,10000000,1.0,2017-06-02,IDR,Aktif
SMP0008701,NSB0002998,Tabungan,1000000,2.0,2015-08-31,IDR,Aktif
SMP0008702,NSB0004430,Tabungan,500000,0.5,2024-05-20,IDR,Aktif
SMP0008703,NSB0004907,Tabungan,100000,1.0,2022-12-12,IDR,Aktif
SMP0008704,NSB0002358,Deposito,250000000,3.5,2015-03-15,IDR,Aktif
SMP0008705,NSB0002708,Tabungan,50000000,1.0,2020-09-20,IDR,Aktif
SMP0008706,NSB0006769,Tabungan,50000000,1.0,2023-10-22,IDR,Aktif
SMP0008707,NSB0006739,Deposito,500000000,4.0,2018-11-09,IDR,Aktif
SMP0008708,NSB0007774,Tabungan,250000000,1.5,2020-11-16,IDR,Aktif
SMP0008709,NSB0006077,Tabungan,500000,1.5,2019-11-21,IDR,Aktif
SMP0008710,NSB0007655,Tabungan,5000000,1.0,2023-01-23,IDR,Aktif
SMP0008711,NSB0009300,Deposito,10000000,4.5,2018-06-02,IDR,Aktif
SMP0008712,NSB0008537,Tabungan,1000000,0.5,2020-07-23,IDR,Aktif
SMP0008713,NSB0004833,Deposito,10000000,5.5,2024-10-21,IDR,Aktif
SMP0008714,NSB0002734,Giro,1000000000,0.25,2024-07-14,IDR,Aktif
SMP0008715,NSB0007681,Giro,500000000,0.5,2019-06-01,IDR,Aktif
SMP0008716,NSB0004811,Giro,5000000,0.5,2020-02-10,IDR,Aktif
SMP0008717,NSB0006545,Tabungan,100000000,1.5,2017-05-05,IDR,Aktif
SMP0008718,NSB0008964,Tabungan,500000,1.0,2021-03-19,IDR,Aktif
SMP0008719,NSB0000431,Deposito,500000000,5.5,2016-05-06,USD,Aktif
SMP0008720,NSB0003135,Deposito,500000000,5.0,2018-10-09,IDR,Ditutup
SMP0008721,NSB0001844,Tabungan,1000000,1.0,2015-02-28,IDR,Aktif
SMP0008722,NSB0004203,Tabungan,25000000,1.0,2020-04-16,IDR,Aktif
SMP0008723,NSB0008394,Tabungan,10000000,1.0,2017-11-12,IDR,Aktif
SMP0008724,NSB0001760,Tabungan,25000000,0.5,2020-09-12,IDR,Aktif
SMP0008725,NSB0004499,Deposito,50000000,5.5,2024-03-15,IDR,Aktif
SMP0008726,NSB0009811,Giro,10000000,0.5,2024-11-23,IDR,Ditutup
SMP0008727,NSB0007247,Tabungan,1000000,0.5,2016-02-27,IDR,Aktif
SMP0008728,NSB0006811,Giro,5000000,1.0,2021-10-16,IDR,Aktif
SMP0008729,NSB0002316,Tabungan,50000000,1.5,2024-12-02,IDR,Aktif
SMP0008730,NSB0005229,Tabungan,25000000,0.5,2015-04-05,IDR,Aktif
SMP0008731,NSB0003889,Deposito,25000000,4.5,2019-12-27,IDR,Aktif
SMP0008732,NSB0003677,Tabungan,25000000,2.0,2016-02-13,IDR,Aktif
SMP0008733,NSB0009480,Tabungan,10000000,1.5,2021-03-11,IDR,Aktif
SMP0008734,NSB0003185,Tabungan,5000000,1.5,2018-01-14,IDR,Aktif
SMP0008735,NSB0000249,Tabungan,100000,1.0,2018-12-16,IDR,Ditutup
SMP0008736,NSB0000620,Tabungan,25000000,0.5,2024-08-26,IDR,Aktif
SMP0008737,NSB0004414,Tabungan,500000,1.5,2023-03-13,IDR,Aktif
SMP0008738,NSB0009942,Tabungan,10000000,1.0,2015-11-22,IDR,Aktif
SMP0008739,NSB0008514,Tabungan,100000000,0.5,2024-10-19,IDR,Aktif
SMP0008740,NSB0002081,Giro,50000000,0.5,2022-08-22,IDR,Aktif
SMP0008741,NSB0009133,Tabungan,25000000,1.0,2016-07-06,IDR,Aktif
SMP0008742,NSB0004537,Tabungan,25000000,1.5,2016-07-21,IDR,Aktif
SMP0008743,NSB0009436,Tabungan,5000000,1.5,2017-03-08,IDR,Aktif
SMP0008744,NSB0007556,Giro,1000000000,0.5,2020-03-20,IDR,Aktif
SMP0008745,NSB0002563,Deposito,500000000,5.0,2021-07-05,IDR,Aktif
SMP0008746,NSB0002928,Tabungan,25000000,0.5,2021-07-02,IDR,Aktif
SMP0008747,NSB0007522,Deposito,250000000,5.5,2018-10-18,IDR,Aktif
SMP0008748,NSB0000404,Tabungan,500000,1.0,2024-10-28,IDR,Aktif
SMP0008749,NSB0000397,Giro,100000000,0.5,2018-11-14,IDR,Aktif
SMP0008750,NSB0001731,Giro,1000000000,0.5,2019-08-28,IDR,Aktif
SMP0008751,NSB0006912,Tabungan,10000000,2.0,2020-01-31,IDR,Aktif
SMP0008752,NSB0004031,Tabungan,250000000,0.5,2016-02-13,IDR,Aktif
SMP0008753,NSB0007327,Tabungan,5000000,2.0,2017-11-10,IDR,Ditutup
SMP0008754,NSB0002950,Deposito,10000000,4.0,2024-12-14,IDR,Aktif
SMP0008755,NSB0009727,Deposito,25000000,3.5,2024-05-26,IDR,Aktif
SMP0008756,NSB0004579,Tabungan,25000000,1.5,2022-07-08,USD,Aktif
SMP0008757,NSB0003322,Tabungan,10000000,1.0,2024-09-21,IDR,Aktif
SMP0008758,NSB0001432,Tabungan,5000000,1.5,2021-11-30,IDR,Aktif
SMP0008759,NSB0005393,Deposito,1000000000,5.0,2020-08-12,IDR,Aktif
SMP0008760,NSB0000632,Deposito,250000000,5.0,2023-06-03,IDR,Aktif
SMP0008761,NSB0008914,Tabungan,100000000,0.5,2020-12-15,IDR,Aktif
SMP0008762,NSB0000641,Tabungan,100000,2.0,2018-05-24,IDR,Aktif
SMP0008763,NSB0003053,Tabungan,10000000,0.5,2022-08-08,IDR,Aktif
SMP0008764,NSB0002389,Deposito,500000000,4.0,2024-11-08,IDR,Aktif
SMP0008765,NSB0002244,Tabungan,50000000,0.5,2020-02-07,IDR,Aktif
SMP0008766,NSB0003106,Tabungan,1000000,0.5,2019-07-13,IDR,Aktif
SMP0008767,NSB0009344,Giro,500000000,0.5,2016-07-22,IDR,Ditutup
SMP0008768,NSB0000645,Deposito,100000000,3.5,2024-04-25,IDR,Aktif
SMP0008769,NSB0003590,Tabungan,500000,0.5,2019-11-03,IDR,Aktif
SMP0008770,NSB0006659,Tabungan,500000,1.0,2018-10-28,USD,Aktif
SMP0008771,NSB0007900,Giro,500000000,1.0,2020-01-25,IDR,Aktif
SMP0008772,NSB0001622,Tabungan,10000000,1.0,2023-08-08,IDR,Aktif
SMP0008773,NSB0006655,Deposito,50000000,3.5,2019-03-07,IDR,Aktif
SMP0008774,NSB0005717,Giro,50000000,0.25,2015-07-07,IDR,Ditutup
SMP0008775,NSB0008629,Deposito,100000000,5.5,2015-05-10,IDR,Aktif
SMP0008776,NSB0005036,Tabungan,250000000,2.0,2024-10-10,IDR,Aktif
SMP0008777,NSB0006574,Giro,5000000,0.5,2019-01-31,IDR,Aktif
SMP0008778,NSB0005029,Tabungan,100000,2.0,2021-12-17,USD,Aktif
SMP0008779,NSB0000474,Deposito,250000000,3.5,2015-06-13,IDR,Aktif
SMP0008780,NSB0001174,Deposito,250000000,5.5,2015-06-04,IDR,Aktif
SMP0008781,NSB0009529,Giro,500000000,0.25,2019-06-12,IDR,Aktif
SMP0008782,NSB0006804,Tabungan,10000000,1.5,2017-11-05,IDR,Aktif
SMP0008783,NSB0001020,Deposito,50000000,4.0,2018-01-11,IDR,Aktif
SMP0008784,NSB0008229,Giro,50000000,0.5,2018-12-01,IDR,Aktif
SMP0008785,NSB0004647,Deposito,10000000,5.0,2021-03-09,IDR,Aktif
SMP0008786,NSB0000097,Deposito,1000000000,4.0,2022-05-26,IDR,Aktif
SMP0008787,NSB0009894,Tabungan,100000,2.0,2023-03-15,IDR,Aktif
SMP0008788,NSB0004952,Deposito,50000000,5.5,2019-02-01,IDR,Aktif
SMP0008789,NSB0006227,Deposito,50000000,5.5,2016-02-24,IDR,Aktif
SMP0008790,NSB0005421,Deposito,25000000,5.0,2023-10-19,IDR,Aktif
SMP0008791,NSB0000557,Tabungan,500000,2.0,2024-01-03,IDR,Aktif
SMP0008792,NSB0003588,Deposito,500000000,5.5,2023-09-30,IDR,Ditutup
SMP0008793,NSB0001468,Tabungan,100000,1.5,2024-01-11,IDR,Aktif
SMP0008794,NSB0008542,Tabungan,100000,1.0,2015-09-28,IDR,Aktif
SMP0008795,NSB0009278,Giro,50000000,1.0,2015-10-08,IDR,Aktif
SMP0008796,NSB0005469,Tabungan,100000000,0.5,2023-10-16,IDR,Aktif
SMP0008797,NSB0004951,Tabungan,100000,1.0,2020-09-19,IDR,Aktif
SMP0008798,NSB0009807,Giro,100000000,0.5,2015-04-17,IDR,Aktif
SMP0008799,NSB0005988,Tabungan,100000000,1.5,2015-02-20,IDR,Aktif
SMP0008800,NSB0005078,Deposito,10000000,4.5,2024-12-18,IDR,Ditutup
SMP0008801,NSB0001978,Giro,1000000000,1.0,2023-08-23,IDR,Aktif
SMP0008802,NSB0007501,Deposito,50000000,5.5,2017-08-22,IDR,Aktif
SMP0008803,NSB0007101,Deposito,10000000,4.5,2024-11-24,IDR,Aktif
SMP0008804,NSB0001031,Deposito,50000000,5.5,2019-03-03,IDR,Aktif
SMP0008805,NSB0000496,Deposito,500000000,3.5,2019-04-17,IDR,Aktif
SMP0008806,NSB0005802,Tabungan,5000000,0.5,2020-05-24,IDR,Aktif
SMP0008807,NSB0009376,Deposito,10000000,5.0,2018-12-08,IDR,Aktif
SMP0008808,NSB0002715,Deposito,100000000,4.5,2022-09-28,IDR,Aktif
SMP0008809,NSB0009308,Deposito,10000000,4.5,2019-01-05,IDR,Aktif
SMP0008810,NSB0002206,Tabungan,250000000,1.0,2024-11-17,IDR,Aktif
SMP0008811,NSB0001506,Deposito,250000000,4.0,2023-07-11,IDR,Aktif
SMP0008812,NSB0006108,Tabungan,100000000,1.0,2022-08-23,IDR,Aktif
SMP0008813,NSB0003559,Deposito,500000000,4.0,2021-10-18,IDR,Ditutup
SMP0008814,NSB0002623,Tabungan,100000,1.5,2019-09-14,IDR,Aktif
SMP0008815,NSB0001470,Giro,5000000,1.0,2017-11-15,IDR,Aktif
SMP0008816,NSB0004772,Tabungan,50000000,1.0,2016-07-12,IDR,Aktif
SMP0008817,NSB0009173,Giro,500000000,0.25,2017-12-19,IDR,Aktif
SMP0008818,NSB0000760,Tabungan,5000000,1.5,2024-10-06,IDR,Ditutup
SMP0008819,NSB0004682,Deposito,100000000,4.0,2019-02-19,IDR,Ditutup
SMP0008820,NSB0004740,Deposito,50000000,5.5,2015-12-26,IDR,Aktif
SMP0008821,NSB0000288,Deposito,10000000,5.5,2023-10-08,IDR,Aktif
SMP0008822,NSB0005324,Tabungan,1000000,1.5,2017-01-05,IDR,Aktif
SMP0008823,NSB0009587,Deposito,1000000000,3.5,2019-04-26,IDR,Aktif
SMP0008824,NSB0008553,Tabungan,50000000,1.5,2023-05-17,IDR,Ditutup
SMP0008825,NSB0005815,Giro,10000000,1.0,2020-09-13,IDR,Aktif
SMP0008826,NSB0004702,Tabungan,25000000,0.5,2016-12-16,IDR,Aktif
SMP0008827,NSB0005166,Deposito,250000000,5.0,2019-09-30,IDR,Aktif
SMP0008828,NSB0009007,Giro,5000000,0.25,2015-07-05,IDR,Aktif
SMP0008829,NSB0005898,Tabungan,100000,2.0,2020-12-02,IDR,Aktif
SMP0008830,NSB0006181,Tabungan,25000000,0.5,2020-11-16,IDR,Aktif
SMP0008831,NSB0006608,Tabungan,100000000,0.5,2016-12-03,IDR,Aktif
SMP0008832,NSB0009791,Tabungan,100000,0.5,2017-12-30,IDR,Aktif
SMP0008833,NSB0009938,Tabungan,5000000,1.5,2015-09-27,IDR,Aktif
SMP0008834,NSB0007656,Giro,100000000,1.0,2018-02-15,IDR,Aktif
SMP0008835,NSB0007132,Deposito,500000000,5.0,2017-03-21,IDR,Aktif
SMP0008836,NSB0004174,Tabungan,5000000,2.0,2020-07-11,IDR,Aktif
SMP0008837,NSB0006099,Tabungan,250000000,1.0,2019-11-19,IDR,Aktif
SMP0008838,NSB0001818,Tabungan,1000000,1.0,2020-08-18,IDR,Aktif
SMP0008839,NSB0001194,Giro,500000000,0.25,2020-07-18,IDR,Aktif
SMP0008840,NSB0009118,Tabungan,1000000,1.5,2019-11-22,IDR,Aktif
SMP0008841,NSB0002882,Deposito,250000000,5.0,2017-09-03,IDR,Aktif
SMP0008842,NSB0005266,Giro,50000000,0.5,2017-01-11,IDR,Ditutup
SMP0008843,NSB0007783,Tabungan,1000000,1.5,2017-06-21,IDR,Aktif
SMP0008844,NSB0007707,Deposito,10000000,4.0,2019-04-22,IDR,Aktif
SMP0008845,NSB0006032,Giro,50000000,1.0,2019-06-12,IDR,Aktif
SMP0008846,NSB0009922,Deposito,1000000000,5.0,2017-07-30,IDR,Aktif
SMP0008847,NSB0001597,Giro,5000000,0.25,2022-08-21,IDR,Aktif
SMP0008848,NSB0004021,Tabungan,5000000,0.5,2021-05-13,USD,Aktif
SMP0008849,NSB0006624,Deposito,25000000,5.5,2015-08-20,IDR,Aktif
SMP0008850,NSB0002236,Deposito,250000000,5.5,2020-11-04,IDR,Aktif
SMP0008851,NSB0009783,Giro,500000000,0.5,2021-03-23,USD,Aktif
SMP0008852,NSB0002368,Deposito,25000000,3.5,2020-04-13,USD,Aktif
SMP0008853,NSB0007528,Tabungan,5000000,2.0,2017-04-19,IDR,Aktif
SMP0008854,NSB0001651,Giro,5000000,0.25,2017-09-26,IDR,Aktif
SMP0008855,NSB0006383,Deposito,10000000,4.0,2015-02-06,IDR,Aktif
SMP0008856,NSB0002503,Tabungan,100000,0.5,2023-10-07,IDR,Aktif
SMP0008857,NSB0008946,Tabungan,25000000,1.0,2018-01-08,IDR,Aktif
SMP0008858,NSB0000883,Tabungan,50000000,0.5,2020-02-09,IDR,Aktif
SMP0008859,NSB0007176,Tabungan,100000000,2.0,2017-05-29,IDR,Ditutup
SMP0008860,NSB0000010,Tabungan,100000000,0.5,2015-03-29,IDR,Aktif
SMP0008861,NSB0000026,Tabungan,500000,2.0,2016-12-27,IDR,Aktif
SMP0008862,NSB0007755,Tabungan,500000,1.0,2023-04-12,IDR,Aktif
SMP0008863,NSB0008046,Giro,500000000,0.5,2023-03-07,IDR,Aktif
SMP0008864,NSB0008170,Tabungan,10000000,0.5,2021-11-17,IDR,Aktif
SMP0008865,NSB0003507,Tabungan,1000000,1.5,2019-01-29,IDR,Aktif
SMP0008866,NSB0004423,Tabungan,250000000,1.5,2019-12-20,IDR,Aktif
SMP0008867,NSB0002958,Tabungan,100000,0.5,2015-05-12,IDR,Aktif
SMP0008868,NSB0009614,Tabungan,250000000,0.5,2021-04-21,IDR,Aktif
SMP0008869,NSB0002604,Tabungan,100000,1.0,2020-12-11,IDR,Aktif
SMP0008870,NSB0006335,Tabungan,250000000,2.0,2018-05-11,USD,Aktif
SMP0008871,NSB0007296,Tabungan,250000000,1.0,2017-09-12,IDR,Aktif
SMP0008872,NSB0003324,Tabungan,100000000,1.5,2017-01-16,IDR,Aktif
SMP0008873,NSB0007888,Deposito,500000000,4.0,2020-10-15,IDR,Aktif
SMP0008874,NSB0009367,Deposito,10000000,5.5,2024-06-21,IDR,Aktif
SMP0008875,NSB0009097,Tabungan,25000000,1.5,2022-07-09,IDR,Aktif
SMP0008876,NSB0002273,Tabungan,500000,0.5,2016-03-15,IDR,Aktif
SMP0008877,NSB0001986,Deposito,50000000,5.0,2024-09-18,IDR,Aktif
SMP0008878,NSB0005847,Deposito,100000000,3.5,2019-01-05,IDR,Aktif
SMP0008879,NSB0000821,Tabungan,1000000,0.5,2017-12-14,IDR,Aktif
SMP0008880,NSB0002446,Tabungan,100000,2.0,2015-09-18,IDR,Aktif
SMP0008881,NSB0006940,Tabungan,10000000,0.5,2020-05-01,IDR,Aktif
SMP0008882,NSB0000907,Tabungan,1000000,2.0,2021-01-06,USD,Aktif
SMP0008883,NSB0008898,Tabungan,10000000,2.0,2020-06-13,IDR,Aktif
SMP0008884,NSB0009737,Tabungan,1000000,2.0,2020-06-30,IDR,Aktif
SMP0008885,NSB0004081,Tabungan,100000000,0.5,2023-04-02,IDR,Aktif
SMP0008886,NSB0002703,Tabungan,500000,2.0,2018-09-01,IDR,Aktif
SMP0008887,NSB0002674,Tabungan,10000000,1.5,2015-11-06,IDR,Aktif
SMP0008888,NSB0009447,Tabungan,1000000,0.5,2021-04-17,IDR,Ditutup
SMP0008889,NSB0004468,Tabungan,5000000,1.0,2016-04-23,IDR,Aktif
SMP0008890,NSB0002039,Deposito,1000000000,3.5,2022-12-12,IDR,Aktif
SMP0008891,NSB0006910,Deposito,50000000,4.0,2016-02-01,IDR,Aktif
SMP0008892,NSB0006939,Giro,500000000,0.25,2022-05-15,IDR,Aktif
SMP0008893,NSB0003967,Tabungan,10000000,1.0,2021-11-13,IDR,Aktif
SMP0008894,NSB0009829,Tabungan,5000000,1.5,2022-05-27,IDR,Aktif
SMP0008895,NSB0008675,Tabungan,100000000,1.0,2017-07-06,IDR,Aktif
SMP0008896,NSB0003007,Tabungan,50000000,1.0,2017-12-25,IDR,Aktif
SMP0008897,NSB0004810,Deposito,500000000,3.5,2021-05-03,IDR,Aktif
SMP0008898,NSB0003754,Tabungan,50000000,0.5,2021-09-20,IDR,Aktif
SMP0008899,NSB0009514,Tabungan,100000000,1.0,2021-10-29,IDR,Ditutup
SMP0008900,NSB0005652,Tabungan,1000000,1.5,2016-09-27,IDR,Aktif
SMP0008901,NSB0007287,Deposito,25000000,4.5,2016-12-01,IDR,Aktif
SMP0008902,NSB0001850,Tabungan,50000000,2.0,2023-04-21,IDR,Aktif
SMP0008903,NSB0000360,Tabungan,100000,2.0,2024-06-20,IDR,Aktif
SMP0008904,NSB0000470,Tabungan,5000000,1.5,2019-11-10,IDR,Aktif
SMP0008905,NSB0000194,Giro,50000000,0.25,2015-01-28,IDR,Aktif
SMP0008906,NSB0005576,Tabungan,250000000,0.5,2016-01-06,IDR,Aktif
SMP0008907,NSB0004378,Tabungan,50000000,0.5,2022-09-08,IDR,Aktif
SMP0008908,NSB0002225,Tabungan,50000000,0.5,2015-08-02,USD,Aktif
SMP0008909,NSB0002522,Deposito,500000000,4.5,2019-05-23,IDR,Aktif
SMP0008910,NSB0003539,Tabungan,10000000,1.5,2023-01-06,IDR,Aktif
SMP0008911,NSB0009679,Tabungan,500000,1.5,2020-06-17,IDR,Aktif
SMP0008912,NSB0000844,Giro,10000000,1.0,2022-02-08,IDR,Aktif
SMP0008913,NSB0008911,Tabungan,500000,1.5,2022-04-23,IDR,Aktif
SMP0008914,NSB0008656,Tabungan,25000000,2.0,2018-08-25,IDR,Aktif
SMP0008915,NSB0001906,Tabungan,100000000,1.5,2020-08-11,IDR,Aktif
SMP0008916,NSB0005258,Deposito,250000000,5.0,2016-09-15,IDR,Aktif
SMP0008917,NSB0004318,Deposito,500000000,5.0,2017-03-08,IDR,Aktif
SMP0008918,NSB0006758,Tabungan,1000000,2.0,2018-03-22,IDR,Aktif
SMP0008919,NSB0006999,Tabungan,1000000,1.5,2019-06-21,IDR,Aktif
SMP0008920,NSB0008305,Deposito,250000000,5.0,2024-02-20,IDR,Aktif
SMP0008921,NSB0003344,Deposito,25000000,4.5,2023-10-22,IDR,Aktif
SMP0008922,NSB0002687,Deposito,100000000,5.0,2015-07-18,IDR,Aktif
SMP0008923,NSB0008855,Tabungan,100000,0.5,2024-01-30,IDR,Aktif
SMP0008924,NSB0008911,Tabungan,5000000,1.0,2018-01-14,IDR,Aktif
SMP0008925,NSB0003019,Tabungan,500000,1.0,2017-11-20,IDR,Aktif
SMP0008926,NSB0001336,Deposito,100000000,5.5,2024-02-14,IDR,Aktif
SMP0008927,NSB0000997,Giro,50000000,0.25,2018-05-12,IDR,Aktif
