kredit_id,nasabah_id,jenis_kredit,jumlah_pinjaman,outstanding,tenor_bulan,suku_bunga_persen,tanggal_pencairan,tanggal_jatuh_tempo,status_kolektibilitas,agunan,sektor_ekonomi
KRD002676,NSB0000323,KPR,200000000,59589344,120,10.5,2024-07-29,2034-06-07,1-Lancar,BPKB,Properti
KRD002677,NSB0006572,KUR Kecil,500000000,184588302,48,6.0,2021-02-16,2025-01-26,1-Lancar,Mesin/Peralatan,Retail
KRD002678,NSB0002255,Kredit Multiguna,100000000,26632951,60,9.5,2022-08-28,2027-08-02,5-Macet,Tanpa Agunan,Pertanian
KRD002679,NSB0003761,KUR Mikro,5000000,2793033,36,6.0,2023-12-24,2026-12-08,1-Lancar,BPKB,Properti
KRD002680,NSB0003184,KPR,500000000,447785752,120,8.0,2021-05-04,2031-03-13,3-Kurang Lancar,Mesin/Peralatan,Properti
KRD002681,NSB0001174,Kartu Kredit,100000000,72372813,24,7.5,2022-12-08,2024-11-27,4-Diragukan,BPKB,Manufaktur
KRD002682,NSB0008812,KPR,200000000,173086358,180,9.5,2024-07-07,2039-04-20,1-Lancar,Deposito,Retail
KRD002683,NSB0004910,KUR Kecil,500000000,439105112,36,6.0,2021-11-14,2024-10-29,5-Macet,BPKB,Retail
KRD002684,NSB0007789,Kartu Kredit,100000000,64191839,12,9.5,2024-07-31,2025-07-26,1-Lancar,Tanpa Agunan,Perikanan
KRD002685,NSB0000638,KKB,500000000,395292674,36,9.0,2021-09-06,2024-08-21,1-Lancar,Mesin/Peralatan,Konstruksi
KRD002686,NSB0002685,KPR,200000000,175824515,180,7.5,2020-01-05,2034-10-18,1-Lancar,BPKB,Konstruksi
KRD002687,NSB0007963,Kartu Kredit,100000000,77472202,12,12.0,2022-03-12,2023-03-07,1-Lancar,Deposito,Konstruksi
KRD002688,NSB0000355,KKB,150000000,30560502,48,8.0,2020-02-28,2024-02-07,2-Dalam Perhatian Khusus,BPKB,F&B
KRD002689,NSB0008774,Kredit Investasi,500000000,148477486,24,12.0,2023-02-02,2025-01-22,1-Lancar,Sertifikat Tanah,Perdagangan
KRD002690,NSB0006238,KUR Mikro,15000000,7595499,12,6.0,2023-01-15,2024-01-10,1-Lancar,Sertifikat Tanah,Pertanian
KRD002691,NSB0007129,Kredit Modal Kerja,250000000,56390310,48,9.5,2021-12-12,2025-11-21,1-Lancar,Deposito,Properti
KRD002692,NSB0002122,Kredit Multiguna,1000000000,370289787,48,10.0,2025-01-23,2029-01-02,2-Dalam Perhatian Khusus,Deposito,Retail
KRD002693,NSB0004796,KPR,1000000000,212444889,180,8.5,2020-06-23,2035-04-06,1-Lancar,BPKB,Perikanan
KRD002694,NSB0001256,Kredit Multiguna,100000000,18894274,24,8.0,2022-04-07,2024-03-27,3-Kurang Lancar,Sertifikat Tanah,Jasa
KRD002695,NSB0007806,KKB,200000000,52636189,36,10.0,2022-08-13,2025-07-28,1-Lancar,Tanpa Agunan,Retail
KRD002696,NSB0003715,KPR,300000000,233740693,180,8.0,2024-09-26,2039-07-10,1-Lancar,Tanpa Agunan,F&B
KRD002697,NSB0003031,Kredit Investasi,100000000,32458435,48,9.0,2022-12-28,2026-12-07,1-Lancar,Personal Guarantee,Properti
KRD002698,NSB0003931,Kredit Multiguna,100000000,29188168,48,9.0,2025-01-26,2029-01-05,1-Lancar,Personal Guarantee,F&B
KRD002699,NSB0006543,Kredit Multiguna,500000000,285113035,60,10.0,2021-09-22,2026-08-27,5-Macet,Tanpa Agunan,Jasa
KRD002700,NSB0006515,KUR Mikro,5000000,4239799,12,6.0,2022-09-22,2023-09-17,1-Lancar,Mesin/Peralatan,Retail
KRD002701,NSB0004497,Kredit Investasi,50000000,8394507,12,8.0,2024-09-29,2025-09-24,2-Dalam Perhatian Khusus,Tanpa Agunan,Manufaktur
KRD002702,NSB0003696,KUR Kecil,200000000,38593459,48,6.0,2022-02-17,2026-01-27,1-Lancar,BPKB,Retail
KRD002703,NSB0003158,KUR Mikro,10000000,6574841,24,6.0,2021-09-10,2023-08-31,1-Lancar,Sertifikat Tanah,Retail
KRD002704,NSB0006715,KPR,200000000,119945836,180,10.5,2020-07-07,2035-04-20,1-Lancar,Tanpa Agunan,F&B
KRD002705,NSB0006364,KPR,300000000,207714810,180,11.0,2021-09-16,2036-06-29,1-Lancar,BPKB,F&B
KRD002706,NSB0005019,KPR,200000000,163259686,240,10.5,2022-05-13,2042-01-28,1-Lancar,BPKB,Perikanan
KRD002707,NSB0001289,KPR,500000000,381121995,180,10.0,2024-09-19,2039-07-03,1-Lancar,Sertifikat Tanah,Manufaktur
KRD002708,NSB0007911,KPR,200000000,33540483,120,7.5,2020-05-19,2030-03-28,1-Lancar,Tanpa Agunan,Manufaktur
KRD002709,NSB0008107,KUR Kecil,50000000,35246903,36,6.0,2021-09-07,2024-08-22,1-Lancar,Mesin/Peralatan,F&B
KRD002710,NSB0001489,KKB,200000000,151443999,60,7.5,2022-07-02,2027-06-06,1-Lancar,Personal Guarantee,Properti
KRD002711,NSB0006434,KPR,750000000,548999310,240,11.0,2021-01-09,2040-09-26,4-Diragukan,Tanpa Agunan,Konstruksi
KRD002712,NSB0007461,KPR,500000000,56470021,120,12.0,2021-07-14,2031-05-23,1-Lancar,Deposito,Retail
KRD002713,NSB0002380,Kredit Modal Kerja,500000000,218052613,48,10.5,2020-01-09,2023-12-19,2-Dalam Perhatian Khusus,Personal Guarantee,Retail
KRD002714,NSB0002979,KUR Kecil,100000000,77041153,48,6.0,2021-02-15,2025-01-25,1-Lancar,Personal Guarantee,Konstruksi
KRD002715,NSB0005942,KUR Mikro,25000000,11364794,24,6.0,2022-11-17,2024-11-06,1-Lancar,Tanpa Agunan,Pertanian
KRD002716,NSB0008345,KUR Mikro,10000000,5614880,24,6.0,2024-01-01,2025-12-21,4-Diragukan,Tanpa Agunan,Konstruksi
KRD002717,NSB0002482,Kartu Kredit,50000000,16483126,60,10.0,2023-01-04,2027-12-09,1-Lancar,Mesin/Peralatan,F&B
KRD002718,NSB0008212,Kredit Multiguna,500000000,176518659,24,8.5,2022-05-14,2024-05-03,1-Lancar,Mesin/Peralatan,F&B
KRD002719,NSB0006597,Kredit Modal Kerja,100000000,11331562,24,10.5,2024-04-20,2026-04-10,2-Dalam Perhatian Khusus,BPKB,Pertanian
KRD002720,NSB0001561,KKB,500000000,273381520,48,10.5,2020-12-21,2024-11-30,1-Lancar,Mesin/Peralatan,F&B
KRD002721,NSB0002531,Kredit Multiguna,1000000000,749305000,24,10.0,2020-05-26,2022-05-16,1-Lancar,Sertifikat Tanah,Retail
KRD002722,NSB0009293,KKB,500000000,119151323,36,9.0,2023-06-17,2026-06-01,1-Lancar,Personal Guarantee,F&B
KRD002723,NSB0002542,KPR,300000000,72596554,180,12.0,2024-05-27,2039-03-10,1-Lancar,Deposito,Properti
KRD002724,NSB0009844,KUR Mikro,25000000,11060869,36,6.0,2021-09-13,2024-08-28,1-Lancar,Mesin/Peralatan,Jasa
KRD002725,NSB0001357,KPR,500000000,68320255,240,9.0,2024-03-10,2043-11-26,1-Lancar,Mesin/Peralatan,Konstruksi
KRD002726,NSB0007994,Kredit Investasi,50000000,39062736,24,10.5,2020-06-11,2022-06-01,2-Dalam Perhatian Khusus,Tanpa Agunan,Jasa
KRD002727,NSB0004074,Kredit Multiguna,50000000,15342085,24,11.0,2020-06-30,2022-06-20,1-Lancar,Deposito,Retail
KRD002728,NSB0007061,KPR,1000000000,492023908,120,11.0,2023-08-05,2033-06-13,1-Lancar,BPKB,Transportasi
KRD002729,NSB0001996,Kredit Modal Kerja,500000000,457743508,60,10.5,2024-09-17,2029-08-22,2-Dalam Perhatian Khusus,Tanpa Agunan,Properti
KRD002730,NSB0008958,Kartu Kredit,250000000,39239425,24,9.5,2020-07-14,2022-07-04,1-Lancar,Tanpa Agunan,Konstruksi
KRD002731,NSB0001149,KKB,100000000,78060002,48,12.0,2020-08-18,2024-07-28,1-Lancar,Tanpa Agunan,Perikanan
KRD002732,NSB0001399,Kartu Kredit,250000000,206749436,60,9.0,2021-02-10,2026-01-15,5-Macet,BPKB,Konstruksi
KRD002733,NSB0007184,KUR Kecil,500000000,109492855,60,6.0,2020-08-21,2025-07-26,1-Lancar,Mesin/Peralatan,Jasa
KRD002734,NSB0007389,Kredit Investasi,250000000,126690248,60,10.5,2022-05-11,2027-04-15,1-Lancar,Sertifikat Tanah,Retail
KRD002735,NSB0005504,KUR Mikro,5000000,3348592,24,6.0,2024-03-12,2026-03-02,2-Dalam Perhatian Khusus,Tanpa Agunan,Manufaktur
KRD002736,NSB0000043,Kartu Kredit,1000000000,868229134,36,12.0,2023-04-03,2026-03-18,1-Lancar,Personal Guarantee,Konstruksi
KRD002737,NSB0007974,KUR Mikro,20000000,16428978,12,6.0,2024-05-13,2025-05-08,1-Lancar,Deposito,Perikanan
KRD002738,NSB0000442,KKB,200000000,128287098,48,12.0,2022-11-12,2026-10-22,2-Dalam Perhatian Khusus,BPKB,Pertanian
KRD002739,NSB0005983,KPR,1500000000,211051872,180,11.0,2024-11-02,2039-08-16,3-Kurang Lancar,Mesin/Peralatan,Pertanian
KRD002740,NSB0002252,KPR,1000000000,443157328,240,12.0,2023-10-22,2043-07-09,1-Lancar,Mesin/Peralatan,Perikanan
KRD002741,NSB0004328,Kredit Investasi,1000000000,809858566,12,8.0,2023-07-25,2024-07-19,5-Macet,Mesin/Peralatan,Perikanan
KRD002742,NSB0000067,KUR Kecil,200000000,138935378,60,6.0,2020-06-23,2025-05-28,3-Kurang Lancar,Tanpa Agunan,Properti
KRD002743,NSB0003141,Kredit Multiguna,1000000000,892058839,48,8.5,2021-12-09,2025-11-18,5-Macet,Mesin/Peralatan,F&B
KRD002744,NSB0005239,KUR Kecil,300000000,116783014,36,6.0,2023-01-28,2026-01-12,1-Lancar,Tanpa Agunan,Retail
KRD002745,NSB0003299,KPR,500000000,234518468,240,9.0,2020-11-09,2040-07-27,1-Lancar,Sertifikat Tanah,Properti
KRD002746,NSB0000597,KUR Mikro,15000000,6154898,12,6.0,2024-06-17,2025-06-12,2-Dalam Perhatian Khusus,Mesin/Peralatan,Jasa
KRD002747,NSB0004527,KPR,750000000,617468188,180,12.0,2021-10-23,2036-08-05,4-Diragukan,Personal Guarantee,F&B
KRD002748,NSB0000283,KPR,200000000,53251391,180,8.5,2025-01-03,2039-10-17,1-Lancar,Deposito,Transportasi
KRD002749,NSB0002282,KPR,200000000,36004388,240,11.0,2020-12-14,2040-08-31,1-Lancar,Tanpa Agunan,Konstruksi
KRD002750,NSB0001929,KPR,1500000000,1143654831,240,9.0,2021-11-26,2041-08-13,1-Lancar,Deposito,Jasa
KRD002751,NSB0004065,Kredit Modal Kerja,250000000,32553004,60,10.0,2023-06-10,2028-05-14,1-Lancar,Mesin/Peralatan,Properti
KRD002752,NSB0004745,Kredit Modal Kerja,100000000,46764745,60,10.0,2024-03-28,2029-03-02,1-Lancar,Deposito,Transportasi
KRD002753,NSB0004568,KUR Kecil,500000000,359634145,48,6.0,2020-10-28,2024-10-07,1-Lancar,Sertifikat Tanah,Perikanan
KRD002754,NSB0000119,KPR,200000000,103199806,240,10.5,2023-07-14,2043-03-31,1-Lancar,Tanpa Agunan,F&B
KRD002755,NSB0007912,KPR,1500000000,663279785,240,8.5,2020-07-23,2040-04-09,2-Dalam Perhatian Khusus,Sertifikat Tanah,Retail
KRD002756,NSB0007341,Kredit Multiguna,50000000,18920753,36,10.0,2024-10-27,2027-10-12,5-Macet,Personal Guarantee,Transportasi
KRD002757,NSB0004231,KPR,300000000,250110126,180,10.5,2024-06-14,2039-03-28,1-Lancar,Personal Guarantee,Perikanan
KRD002758,NSB0009705,KPR,500000000,131410350,240,10.0,2022-04-16,2042-01-01,1-Lancar,Tanpa Agunan,F&B
KRD002759,NSB0007810,Kredit Multiguna,50000000,29713057,24,8.0,2023-10-20,2025-10-09,3-Kurang Lancar,BPKB,F&B
KRD002760,NSB0007971,KUR Mikro,15000000,6367942,24,6.0,2022-01-11,2024-01-01,1-Lancar,Mesin/Peralatan,F&B
KRD002761,NSB0002562,Kredit Investasi,1000000000,712371991,48,8.0,2023-04-28,2027-04-07,1-Lancar,BPKB,F&B
KRD002762,NSB0009274,KPR,300000000,56532331,180,10.5,2022-08-30,2037-06-12,1-Lancar,Tanpa Agunan,Pertanian
KRD002763,NSB0001246,KPR,200000000,21835637,120,10.0,2024-12-05,2034-10-14,2-Dalam Perhatian Khusus,Tanpa Agunan,Pertanian
KRD002764,NSB0005968,KPR,1500000000,977807234,240,10.0,2024-11-03,2044-07-21,1-Lancar,BPKB,Properti
KRD002765,NSB0008644,Kredit Investasi,500000000,240798963,36,10.0,2023-07-19,2026-07-03,4-Diragukan,Mesin/Peralatan,Properti
KRD002766,NSB0002433,Kredit Multiguna,250000000,39456706,48,9.0,2021-10-01,2025-09-10,1-Lancar,Sertifikat Tanah,Konstruksi
KRD002767,NSB0008916,Kredit Multiguna,100000000,64835721,12,10.0,2024-01-21,2025-01-15,5-Macet,Tanpa Agunan,Perdagangan
KRD002768,NSB0000840,KPR,500000000,51550170,240,9.0,2023-04-21,2043-01-06,1-Lancar,Sertifikat Tanah,Manufaktur
KRD002769,NSB0003066,Kredit Multiguna,1000000000,742030278,60,9.5,2020-05-10,2025-04-14,2-Dalam Perhatian Khusus,Personal Guarantee,Perdagangan
KRD002770,NSB0009109,KUR Mikro,5000000,4255733,24,6.0,2022-10-11,2024-09-30,1-Lancar,Mesin/Peralatan,Perikanan
KRD002771,NSB0001545,KPR,300000000,47910115,120,9.0,2020-08-14,2030-06-23,1-Lancar,Tanpa Agunan,Konstruksi
KRD002772,NSB0005455,Kredit Modal Kerja,1000000000,539010134,36,9.5,2024-03-25,2027-03-10,2-Dalam Perhatian Khusus,BPKB,Perdagangan
KRD002773,NSB0007658,KPR,1500000000,415611058,180,9.0,2023-09-06,2038-06-19,3-Kurang Lancar,Deposito,Properti
KRD002774,NSB0007135,Kredit Modal Kerja,250000000,145658285,60,12.0,2023-07-04,2028-06-07,1-Lancar,Sertifikat Tanah,Properti
KRD002775,NSB0009881,Kartu Kredit,100000000,40765366,60,12.0,2024-04-28,2029-04-02,1-Lancar,Personal Guarantee,Transportasi
KRD002776,NSB0006014,KUR Kecil,200000000,110264902,60,6.0,2021-11-13,2026-10-18,1-Lancar,BPKB,Perikanan
KRD002777,NSB0003213,KPR,500000000,56339039,120,11.0,2021-10-30,2031-09-08,1-Lancar,BPKB,Perdagangan
KRD002778,NSB0004802,Kredit Multiguna,50000000,27147141,36,9.5,2020-03-08,2023-02-21,2-Dalam Perhatian Khusus,Tanpa Agunan,Properti
KRD002779,NSB0000808,KUR Kecil,50000000,33372675,60,6.0,2020-03-30,2025-03-04,1-Lancar,Mesin/Peralatan,Transportasi
KRD002780,NSB0006653,KUR Kecil,100000000,81089166,48,6.0,2023-01-11,2026-12-21,2-Dalam Perhatian Khusus,Tanpa Agunan,Manufaktur
KRD002781,NSB0000600,Kartu Kredit,500000000,251967508,24,12.0,2021-05-12,2023-05-02,2-Dalam Perhatian Khusus,Mesin/Peralatan,Perdagangan
KRD002782,NSB0006993,KPR,500000000,232185547,120,8.5,2020-02-08,2029-12-17,1-Lancar,Mesin/Peralatan,Transportasi
KRD002783,NSB0008489,Kredit Multiguna,50000000,16631636,12,12.0,2022-08-05,2023-07-31,1-Lancar,Personal Guarantee,Perikanan
KRD002784,NSB0007926,Kredit Multiguna,50000000,26024207,60,8.0,2022-10-01,2027-09-05,2-Dalam Perhatian Khusus,Deposito,Perikanan
KRD002785,NSB0007570,Kredit Modal Kerja,50000000,10948574,24,7.5,2023-06-09,2025-05-29,2-Dalam Perhatian Khusus,Mesin/Peralatan,Pertanian
KRD002786,NSB0009044,Kredit Multiguna,250000000,166560091,36,9.0,2020-07-12,2023-06-27,2-Dalam Perhatian Khusus,Mesin/Peralatan,Jasa
KRD002787,NSB0008765,Kredit Modal Kerja,100000000,13187585,24,10.5,2022-01-18,2024-01-08,1-Lancar,Sertifikat Tanah,Retail
KRD002788,NSB0005555,Kredit Multiguna,250000000,70565881,12,12.0,2020-08-16,2021-08-11,1-Lancar,Mesin/Peralatan,F&B
KRD002789,NSB0009172,Kredit Investasi,250000000,55862568,24,8.5,2022-11-27,2024-11-16,1-Lancar,Sertifikat Tanah,Pertanian
KRD002790,NSB0000627,Kredit Modal Kerja,250000000,170061050,60,7.5,2020-03-11,2025-02-13,1-Lancar,Mesin/Peralatan,Jasa
KRD002791,NSB0002714,KKB,300000000,163339091,60,12.0,2024-07-19,2029-06-23,1-Lancar,Deposito,Retail
KRD002792,NSB0009834,KKB,150000000,128839271,60,8.5,2020-07-28,2025-07-02,1-Lancar,BPKB,Konstruksi
KRD002793,NSB0005647,Kartu Kredit,1000000000,774495507,12,8.0,2023-10-17,2024-10-11,3-Kurang Lancar,Tanpa Agunan,Retail
KRD002794,NSB0000437,KUR Kecil,200000000,47307091,60,6.0,2022-10-13,2027-09-17,2-Dalam Perhatian Khusus,Sertifikat Tanah,Perikanan
KRD002795,NSB0003231,Kredit Modal Kerja,1000000000,196534941,24,8.5,2023-06-22,2025-06-11,1-Lancar,Personal Guarantee,Konstruksi
KRD002796,NSB0007085,KPR,1000000000,945296137,240,10.5,2020-01-02,2039-09-19,3-Kurang Lancar,Sertifikat Tanah,Manufaktur
KRD002797,NSB0007741,KPR,300000000,42606262,240,12.0,2022-10-31,2042-07-18,2-Dalam Perhatian Khusus,Mesin/Peralatan,Konstruksi
KRD002798,NSB0005510,Kredit Modal Kerja,500000000,333975587,24,9.5,2020-12-03,2022-11-23,5-Macet,BPKB,F&B
KRD002799,NSB0003796,Kredit Investasi,100000000,46295502,24,11.0,2022-10-18,2024-10-07,2-Dalam Perhatian Khusus,Sertifikat Tanah,Retail
KRD002800,NSB0004697,KPR,500000000,59113208,240,9.5,2020-04-23,2040-01-09,1-Lancar,BPKB,Transportasi
KRD002801,NSB0006725,KUR Kecil,200000000,42560333,48,6.0,2024-08-20,2028-07-30,4-Diragukan,Tanpa Agunan,Transportasi
KRD002802,NSB0008362,KPR,300000000,35598249,240,11.0,2022-12-15,2042-09-01,1-Lancar,Mesin/Peralatan,Jasa
KRD002803,NSB0004010,KKB,150000000,130021569,36,8.0,2024-03-16,2027-03-01,2-Dalam Perhatian Khusus,Sertifikat Tanah,Transportasi
KRD002804,NSB0003143,Kredit Investasi,250000000,235521371,24,11.0,2024-01-20,2026-01-09,1-Lancar,Deposito,Retail
KRD002805,NSB0009852,Kredit Investasi,50000000,6620140,48,12.0,2021-04-02,2025-03-12,4-Diragukan,Personal Guarantee,Perdagangan
KRD002806,NSB0001448,Kredit Modal Kerja,50000000,5373679,36,10.5,2020-05-31,2023-05-16,4-Diragukan,Sertifikat Tanah,Perikanan
KRD002807,NSB0008236,Kredit Investasi,1000000000,697266647,60,8.5,2024-11-07,2029-10-12,1-Lancar,Tanpa Agunan,Konstruksi
KRD002808,NSB0000712,Kredit Multiguna,500000000,110810127,12,11.0,2023-08-28,2024-08-22,1-Lancar,BPKB,Retail
KRD002809,NSB0004180,KPR,200000000,37405859,180,9.0,2021-02-17,2035-12-01,1-Lancar,Personal Guarantee,Pertanian
KRD002810,NSB0002402,KUR Kecil,300000000,278796268,60,6.0,2023-04-19,2028-03-23,5-Macet,Deposito,Retail
KRD002811,NSB0000143,KUR Kecil,50000000,12502427,36,6.0,2024-08-09,2027-07-25,5-Macet,BPKB,Perdagangan
KRD002812,NSB0009332,KUR Kecil,200000000,90197543,36,6.0,2025-01-27,2028-01-12,1-Lancar,Personal Guarantee,Transportasi
KRD002813,NSB0005745,Kartu Kredit,1000000000,864097695,12,12.0,2020-11-15,2021-11-10,1-Lancar,Sertifikat Tanah,Konstruksi
KRD002814,NSB0004619,Kredit Multiguna,500000000,282272763,24,8.5,2022-08-27,2024-08-16,2-Dalam Perhatian Khusus,Sertifikat Tanah,F&B
KRD002815,NSB0001216,Kredit Modal Kerja,100000000,86834002,24,8.0,2024-08-20,2026-08-10,3-Kurang Lancar,Tanpa Agunan,Retail
KRD002816,NSB0007900,KPR,300000000,243473310,120,8.0,2022-09-07,2032-07-16,1-Lancar,Personal Guarantee,Perdagangan
KRD002817,NSB0006642,KKB,100000000,59288406,36,12.0,2020-05-04,2023-04-19,3-Kurang Lancar,Deposito,Properti
KRD002818,NSB0002758,KKB,200000000,109358653,60,9.0,2020-06-03,2025-05-08,5-Macet,Deposito,F&B
KRD002819,NSB0001058,KPR,200000000,35447692,120,8.5,2023-02-03,2032-12-12,1-Lancar,BPKB,F&B
KRD002820,NSB0003389,Kartu Kredit,100000000,16008409,12,7.5,2022-04-20,2023-04-15,1-Lancar,Personal Guarantee,Jasa
KRD002821,NSB0006587,KPR,300000000,32853445,120,11.0,2023-02-06,2032-12-15,1-Lancar,Tanpa Agunan,Manufaktur
KRD002822,NSB0003120,KPR,750000000,535690903,120,8.0,2020-09-23,2030-08-02,1-Lancar,Mesin/Peralatan,Perikanan
KRD002823,NSB0004861,KPR,1500000000,1295233223,240,8.0,2020-11-12,2040-07-30,1-Lancar,Sertifikat Tanah,F&B
KRD002824,NSB0003233,KPR,500000000,98930306,120,9.5,2020-04-18,2030-02-25,1-Lancar,Deposito,Properti
KRD002825,NSB0009506,KPR,750000000,206368290,120,8.5,2022-04-05,2032-02-12,1-Lancar,Tanpa Agunan,Retail
KRD002826,NSB0001836,KPR,200000000,141389239,120,7.5,2024-03-18,2034-01-25,1-Lancar,Mesin/Peralatan,F&B
KRD002827,NSB0006380,KUR Mikro,25000000,19727101,36,6.0,2020-04-06,2023-03-22,3-Kurang Lancar,Mesin/Peralatan,F&B
KRD002828,NSB0006072,Kredit Modal Kerja,100000000,46653458,36,8.0,2024-05-05,2027-04-20,1-Lancar,Tanpa Agunan,Konstruksi
KRD002829,NSB0001540,KUR Kecil,100000000,58746053,36,6.0,2020-04-18,2023-04-03,1-Lancar,Tanpa Agunan,Transportasi
KRD002830,NSB0003707,Kartu Kredit,100000000,76986527,24,10.5,2021-10-25,2023-10-15,1-Lancar,BPKB,Properti
KRD002831,NSB0002090,KKB,200000000,113705460,60,9.0,2022-05-20,2027-04-24,1-Lancar,Deposito,F&B
KRD002832,NSB0003388,KPR,200000000,109943086,120,10.0,2024-08-24,2034-07-03,1-Lancar,Tanpa Agunan,Transportasi
KRD002833,NSB0008984,Kredit Modal Kerja,50000000,43682402,36,10.0,2020-08-05,2023-07-21,1-Lancar,Sertifikat Tanah,Jasa
KRD002834,NSB0007999,Kredit Modal Kerja,1000000000,338182661,36,8.0,2024-08-10,2027-07-26,2-Dalam Perhatian Khusus,Mesin/Peralatan,Perdagangan
KRD002835,NSB0004788,Kartu Kredit,500000000,426280352,24,9.0,2020-05-29,2022-05-19,2-Dalam Perhatian Khusus,Tanpa Agunan,Manufaktur
KRD002836,NSB0005567,Kredit Multiguna,250000000,45496233,12,8.0,2022-05-24,2023-05-19,1-Lancar,BPKB,F&B
KRD002837,NSB0009555,KUR Kecil,50000000,6177160,48,6.0,2024-03-19,2028-02-27,1-Lancar,Deposito,Manufaktur
KRD002838,NSB0006710,KPR,300000000,95715218,120,10.0,2022-05-07,2032-03-15,2-Dalam Perhatian Khusus,Sertifikat Tanah,Jasa
KRD002839,NSB0000937,Kartu Kredit,50000000,28270472,12,9.5,2024-12-03,2025-11-28,2-Dalam Perhatian Khusus,Mesin/Peralatan,Retail
KRD002840,NSB0001902,KPR,1500000000,320158459,120,9.0,2024-03-14,2034-01-21,1-Lancar,Personal Guarantee,Perdagangan
KRD002841,NSB0001724,KPR,200000000,151208117,120,9.0,2021-01-04,2030-11-13,1-Lancar,Deposito,Transportasi
KRD002842,NSB0003103,Kredit Investasi,500000000,254526162,12,10.5,2020-02-10,2021-02-04,2-Dalam Perhatian Khusus,BPKB,Pertanian
KRD002843,NSB0000991,Kredit Investasi,50000000,17786198,36,11.0,2023-10-06,2026-09-20,1-Lancar,Sertifikat Tanah,Perdagangan
KRD002844,NSB0008948,KKB,100000000,54478484,36,10.5,2020-11-23,2023-11-08,5-Macet,BPKB,Konstruksi
KRD002845,NSB0009665,KPR,1500000000,718246111,240,7.5,2024-07-08,2044-03-25,4-Diragukan,Mesin/Peralatan,Perikanan
KRD002846,NSB0000696,KPR,200000000,177891825,240,7.5,2022-01-07,2041-09-24,1-Lancar,Personal Guarantee,Jasa
KRD002847,NSB0001497,KPR,1500000000,1026806867,240,7.5,2023-05-04,2043-01-19,1-Lancar,Mesin/Peralatan,Properti
KRD002848,NSB0002373,KPR,1000000000,259606718,180,9.5,2021-07-30,2036-05-12,1-Lancar,Tanpa Agunan,F&B
KRD002849,NSB0006209,KUR Mikro,20000000,17924741,36,6.0,2021-07-12,2024-06-26,1-Lancar,Sertifikat Tanah,Manufaktur
KRD002850,NSB0006729,Kredit Modal Kerja,50000000,8024339,24,8.5,2020-08-29,2022-08-19,1-Lancar,Mesin/Peralatan,Perikanan
KRD002851,NSB0003660,Kartu Kredit,250000000,69275366,12,9.5,2022-11-16,2023-11-11,1-Lancar,Tanpa Agunan,Konstruksi
KRD002852,NSB0006020,Kredit Modal Kerja,250000000,109472155,24,8.5,2022-09-18,2024-09-07,4-Diragukan,Tanpa Agunan,F&B
KRD002853,NSB0004577,KPR,1500000000,291826351,180,8.0,2021-04-11,2036-01-23,1-Lancar,Tanpa Agunan,Retail
KRD002854,NSB0007169,Kredit Modal Kerja,250000000,88863024,36,7.5,2024-09-05,2027-08-21,1-Lancar,BPKB,Perikanan
KRD002855,NSB0006822,Kredit Modal Kerja,50000000,17787393,24,9.0,2020-02-03,2022-01-23,1-Lancar,Mesin/Peralatan,Retail
KRD002856,NSB0000834,KPR,750000000,549486197,240,10.0,2024-12-23,2044-09-09,1-Lancar,Personal Guarantee,F&B
KRD002857,NSB0009944,KKB,300000000,146377478,60,8.5,2022-03-21,2027-02-23,4-Diragukan,BPKB,Properti
KRD002858,NSB0006443,KPR,300000000,126400803,120,7.5,2024-06-06,2034-04-15,1-Lancar,Mesin/Peralatan,Perdagangan
KRD002859,NSB0004390,Kredit Modal Kerja,100000000,58512797,48,10.0,2024-01-25,2028-01-04,1-Lancar,Mesin/Peralatan,Perikanan
KRD002860,NSB0005436,Kredit Investasi,50000000,47122838,48,10.5,2021-04-20,2025-03-30,1-Lancar,Mesin/Peralatan,Manufaktur
KRD002861,NSB0009617,Kredit Modal Kerja,50000000,28312003,48,7.5,2024-01-12,2027-12-22,1-Lancar,Tanpa Agunan,Transportasi
KRD002862,NSB0002903,KKB,150000000,123062560,48,8.0,2024-06-19,2028-05-29,2-Dalam Perhatian Khusus,Deposito,Retail
KRD002863,NSB0003599,Kredit Investasi,1000000000,357724721,36,8.0,2022-02-17,2025-02-01,1-Lancar,Sertifikat Tanah,Manufaktur
KRD002864,NSB0008637,KPR,200000000,154342979,120,8.0,2021-07-15,2031-05-24,1-Lancar,Sertifikat Tanah,Transportasi
KRD002865,NSB0006756,Kredit Multiguna,1000000000,625697477,60,8.0,2023-10-18,2028-09-21,1-Lancar,Sertifikat Tanah,Properti
KRD002866,NSB0007402,KKB,150000000,74649721,36,9.0,2022-02-19,2025-02-03,1-Lancar,Sertifikat Tanah,Perdagangan
KRD002867,NSB0006296,Kredit Multiguna,50000000,15880731,60,9.0,2020-01-08,2024-12-12,1-Lancar,Tanpa Agunan,Retail
KRD002868,NSB0005071,Kredit Modal Kerja,100000000,56190795,24,8.5,2023-02-03,2025-01-23,1-Lancar,Deposito,Transportasi
KRD002869,NSB0008451,KUR Kecil,200000000,42870809,36,6.0,2020-02-11,2023-01-26,5-Macet,Personal Guarantee,Konstruksi
